stratum_name,heat,green,inter,coast,svi,cooling_deficit,access_deficit,coastal_expo,social_vul,TOPSIS_eq,TOPSIS_ent,Mean_rank
waterfront_transformation,41.68273195504401,0.22106345412396192,59.83291064655779,0.32641503072831657,0.19987864553532855,0.7789365458760381,0.016438470383408895,0.7539118426989729,0.9635955563224886,0.6400163355908386,0.7462521876871868,1.5925
historic_core,42.745120162632155,0.1036509090314873,162.51889984361037,0.9536132609352195,0.12831418209941595,0.8963490909685127,0.0061155010274433165,0.5118720373147382,0.892031092886576,0.5248081499469457,0.6598803740190856,2.705
peripheral_expansion,42.38448534892402,0.6357080441563553,16.46412765038904,7.160748588940071,-0.4766942567068152,0.3642919558436447,0.05726023194623886,0.12253777813413579,0.2870226540803449,0.4562189364180314,0.40286314235782833,2.979
industrial_logistics,45.45676622177202,0.2899178812075607,27.505445799351097,6.618255237575542,-0.7637169107871601,0.7100821187924393,0.035081015993889984,0.13126365142870208,0.0,0.3008534300469102,0.19289166616247058,4.155
apartment_block,43.65512554552147,0.0881807253696024,120.65727963901604,4.398073451136362,-0.680796334388762,0.9118192746303976,0.008219812270726589,0.18525127696983956,0.08292057639839812,0.21366209861180224,0.08452531827167864,5.0715
hillside_incremental,43.01678969007023,0.28709095128985784,102.53575439502126,4.813313435571348,-0.6202454439088312,0.7129090487101422,0.009658499190382943,0.17201893740685897,0.1434714668783289,0.1705568139106697,0.13207999309746105,5.7045
grid_residential,43.24084888662858,0.4002509173683921,46.40837396738279,5.46074087683303,-0.6900389249072052,0.5997490826316079,0.02109331994149399,0.15478101026862215,0.07367798587995489,0.19155843662945682,0.12970495685249167,5.7925
